x,y
24326,-0.475998
24327,-0.581909
24328,-0.343658
24329,0.0937653
24330,0.476761
24331,0.581512
24332,0.342957
24333,-0.092865
24334,-0.478577
24335,-0.579849
24336,-0.34494
24337,0.0940857
24338,0.477417
24339,0.57991
24340,0.345215
24341,-0.0954437
24342,-0.475998
24343,-0.581909
24344,-0.343658
24345,0.0937653
24346,0.476761
24347,0.581512
24348,0.342957
24349,-0.092865
24350,-0.478577
24351,-0.579849
24352,-0.34494
24353,0.0940857
24354,0.477417
24355,0.57991
24356,0.345215
24357,-0.0954437
24358,-0.475998
24359,-0.581909
24360,-0.343658
24361,0.0937653
24362,0.476761
24363,0.581512
24364,0.342957
24365,-0.092865
24366,-0.478577
24367,-0.579849
24368,-0.34494
24369,0.0940857
24370,0.477417
24371,0.57991
24372,0.345215
24373,-0.0954437
24374,-0.475998
24375,-0.581909
24376,-0.343658
24377,0.0937653
24378,0.476761
24379,0.581512
24380,0.342957
24381,-0.092865
24382,-0.478577
24383,-0.579849
24384,-0.34494
24385,0.0940857
24386,0.477417
24387,0.57991
24388,0.345215
24389,-0.0954437
24390,-0.475998
24391,-0.581909
24392,-0.343658
24393,0.0937653
24394,0.476761
24395,0.581512
24396,0.342957
24397,-0.092865
24398,-0.478577
24399,-0.579849
24400,-0.34494
24401,0.0940857
24402,0.477417
24403,0.57991
24404,0.345215
24405,-0.0954437
24406,-0.475998
24407,-0.581909
24408,-0.343658
24409,0.0937653
24410,0.476761
24411,0.581512
24412,0.342957
24413,-0.092865
24414,-0.478577
24415,-0.579849
24416,-0.34494
24417,0.0940857
24418,0.477417
24419,0.57991
24420,0.345215
24421,-0.0954437
24422,-0.475998
24423,-0.581909
24424,-0.343658
24425,0.0937653
24426,0.476761
24427,0.581512
24428,0.342957
24429,-0.092865
24430,-0.478577
24431,-0.579849
24432,-0.34494
24433,0.0940857
24434,0.477417
24435,0.57991
24436,0.345215
24437,-0.095459
24438,-0.476013
24439,-0.581924
24440,-0.343658
24441,0.0937653
24442,0.476761
24443,0.581528
24444,0.342957
24445,-0.0928497
24446,-0.478592
24447,-0.579849
24448,-0.344925
24449,0.0940857
24450,0.477417
24451,0.57991
24452,0.345215
24453,-0.095459
24454,-0.476013
24455,-0.581909
24456,-0.343643
24457,0.0937805
24458,0.476746
24459,0.581512
24460,0.342957
24461,-0.092865
24462,-0.478577
24463,-0.579849
24464,-0.34494
24465,0.0940857
24466,0.477417
24467,0.57991
24468,0.345215
24469,-0.0954437
24470,-0.475998
24471,-0.581909
24472,-0.343658
24473,0.0937653
24474,0.476761
24475,0.581512
24476,0.342957
24477,-0.092865
24478,-0.478577
24479,-0.579849
24480,-0.34494
24481,0.0940857
24482,0.477417
24483,0.57991
24484,0.345215
24485,-0.0954437
24486,-0.475998
24487,-0.581909
24488,-0.343658
24489,0.0937653
24490,0.476761
24491,0.581512
24492,0.342957
24493,-0.092865
24494,-0.478577
24495,-0.579849
24496,-0.34494
24497,0.0940857
24498,0.477417
24499,0.57991
24500,0.345215
24501,-0.0954437
24502,-0.475998
24503,-0.581909
24504,-0.343658
24505,0.0937653
24506,0.476761
24507,0.581512
24508,0.342957
24509,-0.092865
24510,-0.478577
24511,-0.579849
24512,-0.34494
24513,0.0940857
24514,0.477417
24515,0.57991
24516,0.345215
24517,-0.0954437
24518,-0.475998
24519,-0.581909
24520,-0.343658
24521,0.0937653
24522,0.476761
24523,0.581512
24524,0.342957
24525,-0.092865
24526,-0.478577
24527,-0.579849
24528,-0.34494
24529,0.0940857
24530,0.477417
24531,0.57991
24532,0.345215
24533,-0.0954437
24534,-0.475998
24535,-0.581909
24536,-0.343658
24537,0.0937653
24538,0.476761
24539,0.581512
24540,0.342957
24541,-0.092865
24542,-0.478577
24543,-0.579849
24544,-0.34494
24545,0.0940857
24546,0.477417
24547,0.57991
24548,0.345215
24549,-0.0954437
24550,-0.475998
24551,-0.581909
24552,-0.343658
24553,0.0937653
24554,0.476761
24555,0.581512
24556,0.342957
24557,-0.092865
24558,-0.478577
24559,-0.579849
24560,-0.34494
24561,0.0940857
24562,0.477417
24563,0.57991
24564,0.345215
24565,-0.095459
24566,-0.476013
24567,-0.581924
24568,-0.343658
24569,0.0937653
24570,0.476761
24571,0.581528
24572,0.342957
24573,-0.0928497
24574,-0.478592
24575,-0.579849
24576,-0.344925
24577,0.0940857
24578,0.477417
24579,0.57991
24580,0.345215
24581,-0.095459
24582,-0.476013
24583,-0.581909
24584,-0.343643
24585,0.0937805
24586,0.476746
24587,0.581512
24588,0.342957
24589,-0.092865
24590,-0.478577
24591,-0.579849
24592,-0.34494
24593,0.0940857
24594,0.477417
24595,0.57991
24596,0.345215
24597,-0.0954437
24598,-0.475998
24599,-0.581909
24600,-0.343658
24601,0.0937653
24602,0.476761
24603,0.581512
24604,0.342957
24605,-0.092865
24606,-0.478577
24607,-0.579849
24608,-0.34494
24609,0.0940857
24610,0.477417
24611,0.57991
24612,0.345215
24613,-0.0954437
24614,-0.475998
24615,-0.581909
24616,-0.343658
24617,0.0937653
24618,0.476761
24619,0.581512
24620,0.342957
24621,-0.092865
24622,-0.478577
24623,-0.579849
24624,-0.34494
24625,0.0940857
24626,0.477417
24627,0.57991
24628,0.345215
24629,-0.0954437
24630,-0.475998
24631,-0.581909
24632,-0.343658
24633,0.0937653
24634,0.476761
24635,0.581512
24636,0.342957
24637,-0.092865
24638,-0.478577
24639,-0.579849
24640,-0.34494
24641,0.0940857
24642,0.477417
24643,0.57991
24644,0.345215
24645,-0.0954437
24646,-0.475998
24647,-0.581909
24648,-0.343658
24649,0.0937653
24650,0.476761
24651,0.581512
24652,0.342957
24653,-0.092865
24654,-0.478577
24655,-0.579849
24656,-0.34494
24657,0.0940857
24658,0.477417
24659,0.57991
24660,0.345215
24661,-0.0954437
24662,-0.475998
24663,-0.581909
24664,-0.343658
24665,0.0937653
24666,0.476761
24667,0.581512
24668,0.342957
24669,-0.092865
24670,-0.478577
24671,-0.579849
24672,-0.34494
24673,0.0940857
24674,0.477417
24675,0.57991
24676,0.345215
24677,-0.0954437
24678,-0.475998
24679,-0.581909
24680,-0.343658
24681,0.0937653
24682,0.476761
24683,0.581512
24684,0.342957
24685,-0.092865
24686,-0.478577
24687,-0.579849
24688,-0.34494
24689,0.0940857
24690,0.477417
24691,0.57991
24692,0.345215
24693,-0.0954437
24694,-0.475998
24695,-0.581909
24696,-0.343658
24697,0.0937653
24698,0.476761
24699,0.581512
24700,0.342957
24701,-0.092865
24702,-0.478577
24703,-0.579849
24704,-0.34494
24705,0.0940857
24706,0.477417
24707,0.57991
24708,0.345215
24709,-0.0954437
24710,-0.475998
24711,-0.581909
24712,-0.343658
24713,0.0937653
24714,0.476761
24715,0.581512
24716,0.342957
24717,-0.092865
24718,-0.478577
24719,-0.579849
24720,-0.34494
24721,0.0940857
24722,0.477417
24723,0.57991
24724,0.345215
24725,-0.0954437
24726,-0.475998
24727,-0.581909
24728,-0.343658
24729,0.0937653
24730,0.476761
24731,0.581512
24732,0.342957
24733,-0.092865
24734,-0.478577
24735,-0.579849
24736,-0.34494
24737,0.0940857
24738,0.477417
24739,0.57991
24740,0.345215
24741,-0.0954437
24742,-0.475998
24743,-0.581909
24744,-0.343658
24745,0.0937653
24746,0.476761
24747,0.581512
24748,0.342957
24749,-0.092865
24750,-0.478577
24751,-0.579849
24752,-0.34494
24753,0.0940857
24754,0.477417
24755,0.57991
24756,0.345215
24757,-0.0954437
24758,-0.475998
24759,-0.581909
24760,-0.343658
24761,0.0937653
24762,0.476761
24763,0.581512
24764,0.342957
24765,-0.092865
24766,-0.478577
24767,-0.579849
24768,-0.34494
24769,0.0940857
24770,0.477417
24771,0.57991
24772,0.345215
24773,-0.0954437
24774,-0.475998
24775,-0.581909
24776,-0.343658
24777,0.0937653
24778,0.476761
24779,0.581512
24780,0.342957
24781,-0.092865
24782,-0.478577
24783,-0.579849
24784,-0.34494
24785,0.0940857
24786,0.477417
24787,0.57991
24788,0.345215
24789,-0.0954437
24790,-0.475998
24791,-0.581909
24792,-0.343658
24793,0.0937653
24794,0.476761
24795,0.581512
24796,0.342957
24797,-0.092865
24798,-0.478577
24799,-0.579849
24800,-0.34494
24801,0.0940857
24802,0.477417
24803,0.57991
24804,0.345215
24805,-0.0954437
24806,-0.475998
24807,-0.581909
24808,-0.343658
24809,0.0937653
24810,0.476761
24811,0.581512
24812,0.342957
24813,-0.092865
24814,-0.478577
24815,-0.579849
24816,-0.34494
24817,0.0940857
24818,0.477417
24819,0.57991
24820,0.345215
24821,-0.0954437
24822,-0.475998
24823,-0.581909
24824,-0.343658
24825,0.0937653
24826,0.476761
24827,0.581512
24828,0.342957
24829,-0.092865
24830,-0.478577
24831,-0.579849
24832,-0.34494
24833,0.0940857
24834,0.477417
24835,0.57991
24836,0.345215
24837,-0.0954437
24838,-0.475998
24839,-0.581909
24840,-0.343658
24841,0.0937653
24842,0.476761
24843,0.581512
24844,0.342957
24845,-0.092865
24846,-0.478577
24847,-0.579849
24848,-0.34494
24849,0.0940857
24850,0.477417
24851,0.57991
24852,0.345215
24853,-0.0954437
24854,-0.475998
24855,-0.581909
24856,-0.343658
24857,0.0937653
24858,0.476761
24859,0.581512
24860,0.342957
24861,-0.092865
24862,-0.478577
24863,-0.579849
24864,-0.34494
24865,0.0940857
24866,0.477417
24867,0.57991
24868,0.345215
24869,-0.0954437
24870,-0.475998
24871,-0.581909
24872,-0.343658
24873,0.0937653
24874,0.476761
24875,0.581512
24876,0.342957
24877,-0.092865
24878,-0.478577
24879,-0.579849
24880,-0.34494
24881,0.0940857
24882,0.477417
24883,0.57991
24884,0.345215
24885,-0.0954437
24886,-0.475998
24887,-0.581909
24888,-0.343658
24889,0.0937653
24890,0.476761
24891,0.581512
24892,0.342957
24893,-0.092865
24894,-0.478577
24895,-0.579849
24896,-0.34494
24897,0.0940857
24898,0.477417
24899,0.57991
24900,0.345215
24901,-0.0954437
24902,-0.475998
24903,-0.581909
24904,-0.343658
24905,0.0937653
24906,0.476761
24907,0.581512
24908,0.342957
24909,-0.092865
24910,-0.478577
24911,-0.579849
24912,-0.34494
24913,0.0940857
24914,0.477417
24915,0.57991
24916,0.345215
24917,-0.0954437
24918,-0.475998
24919,-0.581909
24920,-0.343658
24921,0.0937653
24922,0.476761
24923,0.581512
24924,0.342957
24925,-0.092865
24926,-0.478577
24927,-0.579849
24928,-0.34494
24929,0.0940857
24930,0.477417
24931,0.57991
24932,0.345215
24933,-0.0954437
24934,-0.475998
24935,-0.581909
24936,-0.343658
24937,0.0937653
24938,0.476761
24939,0.581512
24940,0.342957
24941,-0.092865
24942,-0.478577
24943,-0.579849
24944,-0.34494
24945,0.0940857
24946,0.477417
24947,0.57991
24948,0.345215
24949,-0.0954437
24950,-0.475998
24951,-0.581909
24952,-0.343658
24953,0.0937653
24954,0.476761
24955,0.581512
24956,0.342957
24957,-0.092865
24958,-0.478577
24959,-0.579849
24960,-0.34494
24961,0.0940857
24962,0.477417
24963,0.57991
24964,0.345215
24965,-0.0954437
24966,-0.475998
24967,-0.581909
24968,-0.343658
24969,0.0937653
24970,0.476761
24971,0.581512
24972,0.342957
24973,-0.092865
24974,-0.478577
24975,-0.579849
24976,-0.34494
24977,0.0940857
24978,0.477417
24979,0.57991
24980,0.345215
24981,-0.0954437
24982,-0.475998
24983,-0.581909
24984,-0.343658
24985,0.0937653
24986,0.476761
24987,0.581512
24988,0.342957
24989,-0.092865
24990,-0.478577
24991,-0.579849
24992,-0.34494
24993,0.0940857
24994,0.477417
24995,0.57991
24996,0.345215
24997,-0.0954437
24998,-0.475998
24999,-0.581909
25000,-0.343658
25001,0.0937653
25002,0.476761
25003,0.581512
25004,0.342957
25005,-0.092865
25006,-0.478577
25007,-0.579849
25008,-0.34494
25009,0.0940857
25010,0.477417
25011,0.57991
25012,0.345215
25013,-0.0954437
25014,-0.475998
25015,-0.581909
25016,-0.343658
25017,0.0937653
25018,0.476761
25019,0.581512
25020,0.342957
25021,-0.092865
25022,-0.478577
25023,-0.579849
25024,-0.34494
25025,0.0940857
25026,0.477417
25027,0.57991
25028,0.345215
25029,-0.0954437
25030,-0.475998
25031,-0.581909
25032,-0.343658
25033,0.0937653
25034,0.476761
25035,0.581512
25036,0.342957
25037,-0.092865
25038,-0.478577
25039,-0.579849
25040,-0.34494
25041,0.0940857
25042,0.477417
25043,0.57991
25044,0.345215
25045,-0.0954437
25046,-0.475998
25047,-0.581909
25048,-0.343658
25049,0.0937653
25050,0.476761
25051,0.581512
25052,0.342957
25053,-0.092865
25054,-0.478577
25055,-0.579849
25056,-0.34494
25057,0.0940857
25058,0.477417
25059,0.57991
25060,0.345215
25061,-0.095459
25062,-0.476013
25063,-0.581924
25064,-0.343658
25065,0.0937653
25066,0.476761
25067,0.581528
25068,0.342957
25069,-0.0928497
25070,-0.478592
25071,-0.579849
25072,-0.344925
25073,0.0940857
25074,0.477417
25075,0.57991
25076,0.345215
25077,-0.095459
25078,-0.476013
25079,-0.581909
25080,-0.343643
25081,0.0937805
25082,0.476746
25083,0.581512
25084,0.342957
25085,-0.092865
25086,-0.478577
25087,-0.579849
25088,-0.34494
25089,0.0940857
25090,0.477417
25091,0.57991
25092,0.345215
25093,-0.095459
25094,-0.476013
25095,-0.581924
25096,-0.343658
25097,0.0937653
25098,0.476761
25099,0.581528
25100,0.342957
25101,-0.0928497
25102,-0.478592
25103,-0.579849
25104,-0.344925
25105,0.0940857
25106,0.477417
25107,0.57991
25108,0.345215
25109,-0.095459
25110,-0.476013
25111,-0.581909
25112,-0.343643
25113,0.0937805
25114,0.476746
25115,0.581512
25116,0.342957
25117,-0.092865
25118,-0.478577
25119,-0.579849
25120,-0.34494
25121,0.0940857
25122,0.477417
25123,0.57991
25124,0.345215
25125,-0.0954437
25126,-0.475998
25127,-0.581909
25128,-0.343658
25129,0.0937653
25130,0.476761
25131,0.581512
25132,0.342957
25133,-0.092865
25134,-0.478577
25135,-0.579849
25136,-0.34494
25137,0.0940857
25138,0.477417
25139,0.57991
25140,0.345215
25141,-0.0954437
25142,-0.475998
25143,-0.581909
25144,-0.343658
25145,0.0937653
25146,0.476761
25147,0.581512
25148,0.342957
25149,-0.092865
25150,-0.478577
25151,-0.579849
25152,-0.34494
25153,0.0940857
25154,0.477417
25155,0.57991
25156,0.345215
25157,-0.0954437
25158,-0.475998
25159,-0.581909
25160,-0.343658
25161,0.0937653
25162,0.476761
25163,0.581512
25164,0.342957
25165,-0.092865
25166,-0.478577
25167,-0.579849
25168,-0.34494
25169,0.0940857
25170,0.477417
25171,0.57991
25172,0.345215
25173,-0.0954437
25174,-0.475998
25175,-0.581909
25176,-0.343658
25177,0.0937653
25178,0.476761
25179,0.581512
25180,0.342957
25181,-0.092865
25182,-0.478577
25183,-0.579849
25184,-0.34494
25185,0.0940857
25186,0.477417
25187,0.57991
25188,0.345215
25189,-0.095459
25190,-0.476013
25191,-0.581924
25192,-0.343658
25193,0.0937653
25194,0.476761
25195,0.581528
25196,0.342957
25197,-0.0928497
25198,-0.478592
25199,-0.579849
25200,-0.344925
25201,0.0940857
25202,0.477417
25203,0.57991
25204,0.345215
25205,-0.095459
25206,-0.476013
25207,-0.581909
25208,-0.343643
25209,0.0937805
25210,0.476746
25211,0.581512
25212,0.342957
25213,-0.092865
25214,-0.478577
25215,-0.579849
25216,-0.34494
25217,0.0940857
25218,0.477417
25219,0.57991
25220,0.345215
25221,-0.0954437
25222,-0.475998
25223,-0.581909
25224,-0.343658
25225,0.0937653
25226,0.476761
25227,0.581512
25228,0.342957
25229,-0.092865
25230,-0.478577
25231,-0.579849
25232,-0.34494
25233,0.0940857
25234,0.477417
25235,0.57991
25236,0.345215
25237,-0.0954437
25238,-0.475998
25239,-0.581909
25240,-0.343658
25241,0.0937653
25242,0.476761
25243,0.581512
25244,0.342957
25245,-0.092865
25246,-0.478577
25247,-0.579849
25248,-0.34494
25249,0.0940857
25250,0.477417
25251,0.57991
25252,0.345215
25253,-0.0954437
25254,-0.475998
25255,-0.581909
25256,-0.343658
25257,0.0937653
25258,0.476761
25259,0.581512
25260,0.342957
25261,-0.092865
25262,-0.478577
25263,-0.579849
25264,-0.34494
25265,0.0940857
25266,0.477417
25267,0.57991
25268,0.345215
25269,-0.0954437
25270,-0.475998
25271,-0.581909
25272,-0.343658
25273,0.0937653
25274,0.476761
25275,0.581512
25276,0.342957
25277,-0.092865
25278,-0.478577
25279,-0.579849
25280,-0.34494
25281,0.0940857
25282,0.477417
25283,0.57991
25284,0.345215
25285,-0.095459
25286,-0.476013
25287,-0.581924
25288,-0.343658
25289,0.0937653
25290,0.476761
25291,0.581528
25292,0.342957
25293,-0.0928497
25294,-0.478592
25295,-0.579849
25296,-0.344925
25297,0.0940857
25298,0.477417
25299,0.57991
25300,0.345215
25301,-0.095459
25302,-0.476013
25303,-0.581909
25304,-0.343643
25305,0.0937805
25306,0.476746
25307,0.581512
25308,0.342957
25309,-0.092865
25310,-0.478577
25311,-0.579849
25312,-0.34494
25313,0.0940857
25314,0.477417
25315,0.57991
25316,0.345215
25317,-0.095459
25318,-0.476013
25319,-0.581924
25320,-0.343658
25321,0.0937653
25322,0.476761
25323,0.581528
25324,0.342957
25325,-0.0928497
25326,-0.478592
25327,-0.579849
25328,-0.344925
25329,0.0940857
25330,0.477417
25331,0.57991
25332,0.345215
25333,-0.095459
25334,-0.476013
25335,-0.581909
25336,-0.343643
25337,0.0937805
25338,0.476746
25339,0.581512
25340,0.342957
25341,-0.092865
25342,-0.478577
25343,-0.579849
25344,-0.34494
25345,0.0940857
25346,0.477417
25347,0.57991
25348,0.345215
25349,-0.0954437
25350,-0.475998
25351,-0.581909
25352,-0.343658
25353,0.0937653
25354,0.476761
25355,0.581512
25356,0.342957
25357,-0.092865
25358,-0.478577
25359,-0.579849
25360,-0.34494
25361,0.0940857
25362,0.477417
25363,0.57991
25364,0.345215
25365,-0.0954437
25366,-0.475998
25367,-0.581909
25368,-0.343658
25369,0.0937653
25370,0.476761
25371,0.581512
25372,0.342957
25373,-0.092865
25374,-0.478577
25375,-0.579849
25376,-0.34494
25377,0.0940857
25378,0.477417
25379,0.57991
25380,0.345215
25381,-0.0954437
25382,-0.475998
25383,-0.581909
25384,-0.343658
25385,0.0937653
25386,0.476761
25387,0.581512
25388,0.342957
25389,-0.092865
25390,-0.478577
25391,-0.579849
25392,-0.34494
25393,0.0940857
25394,0.477417
25395,0.57991
25396,0.345215
25397,-0.0954437
25398,-0.475998
25399,-0.581909
25400,-0.343658
25401,0.0937653
25402,0.476761
25403,0.581512
25404,0.342957
25405,-0.092865
25406,-0.478577
25407,-0.579849
25408,-0.34494
25409,0.0940857
25410,0.477417
25411,0.57991
25412,0.345215
25413,-0.095459
25414,-0.476013
25415,-0.581924
25416,-0.343658
25417,0.0937653
25418,0.476761
25419,0.581528
25420,0.342957
25421,-0.0928497
25422,-0.478592
25423,-0.579849
25424,-0.344925
25425,0.0940857
25426,0.477417
25427,0.57991
25428,0.345215
25429,-0.095459
25430,-0.476013
25431,-0.581909
25432,-0.343643
25433,0.0937805
25434,0.476746
25435,0.581512
25436,0.342957
25437,-0.092865
25438,-0.478577
25439,-0.579849
25440,-0.34494
25441,0.0940857
25442,0.477417
25443,0.57991
25444,0.345215
25445,-0.0954437
25446,-0.475998
25447,-0.581909
25448,-0.343658
25449,0.0937653
25450,0.476761
25451,0.581512
25452,0.342957
25453,-0.092865
25454,-0.478577
25455,-0.579849
25456,-0.34494
25457,0.0940857
25458,0.477417
25459,0.57991
25460,0.345215
25461,-0.0954437
25462,-0.475998
25463,-0.581909
25464,-0.343658
25465,0.0937653
25466,0.476761
25467,0.581512
25468,0.342957
25469,-0.092865
25470,-0.478577
25471,-0.579849
25472,-0.34494
25473,0.0940857
25474,0.477417
25475,0.57991
25476,0.345215
25477,-0.0954437
25478,-0.475998
25479,-0.581909
25480,-0.343658
25481,0.0937653
25482,0.476761
25483,0.581512
25484,0.342957
25485,-0.092865
25486,-0.478577
25487,-0.579849
25488,-0.34494
25489,0.0940857
25490,0.477417
25491,0.57991
25492,0.345215
25493,-0.0954437
25494,-0.475998
25495,-0.581909
25496,-0.343658
25497,0.0937653
25498,0.476761
25499,0.581512
25500,0.342957
25501,-0.092865
25502,-0.478577
25503,-0.579849
25504,-0.34494
25505,0.0940857
25506,0.477417
25507,0.57991
25508,0.345215
25509,-0.0954437
25510,-0.475998
25511,-0.581909
25512,-0.343658
25513,0.0937653
25514,0.476761
25515,0.581512
25516,0.342957
25517,-0.092865
25518,-0.478577
25519,-0.579849
25520,-0.34494
25521,0.0940857
25522,0.477417
25523,0.57991
25524,0.345215
25525,-0.0954437
25526,-0.475998
25527,-0.581909
25528,-0.343658
25529,0.0937653
25530,0.476761
25531,0.581512
25532,0.342957
25533,-0.092865
25534,-0.478577
25535,-0.579849
25536,-0.34494
25537,0.0940857
25538,0.477417
25539,0.57991
25540,0.345215
25541,-0.095459
25542,-0.476013
25543,-0.581924
25544,-0.343658
25545,0.0937653
25546,0.476761
25547,0.581528
25548,0.342957
25549,-0.0928497
25550,-0.478592
25551,-0.579849
25552,-0.344925
25553,0.0940857
25554,0.477417
25555,0.57991
25556,0.345215
25557,-0.095459
25558,-0.476013
25559,-0.581909
25560,-0.343643
25561,0.0937805
25562,0.476746
25563,0.581512
25564,0.342957
25565,-0.092865
25566,-0.478577
25567,-0.579849
25568,-0.34494
25569,0.0940857
25570,0.477417
25571,0.57991
25572,0.345215
25573,-0.0954437
25574,-0.475998
25575,-0.581909
25576,-0.343658
25577,0.0937653
25578,0.476761
25579,0.581512
25580,0.342957
25581,-0.092865
25582,-0.478577
25583,-0.579849
25584,-0.34494
25585,0.0940857
25586,0.477417
25587,0.57991
25588,0.345215
25589,-0.0954437
25590,-0.475998
25591,-0.581909
25592,-0.343658
25593,0.0937653
25594,0.476761
25595,0.581512
25596,0.342957
25597,-0.092865
25598,-0.478577
25599,-0.579849
25600,-0.34494
25601,0.0940857
25602,0.477417
25603,0.57991
25604,0.345215
25605,-0.0954437
25606,-0.475998
25607,-0.581909
25608,-0.343658
25609,0.0937653
25610,0.476761
25611,0.581512
25612,0.342957
25613,-0.092865
25614,-0.478577
25615,-0.579849
25616,-0.34494
25617,0.0940857
25618,0.477417
25619,0.57991
25620,0.345215
25621,-0.0954437
25622,-0.475998
25623,-0.581909
25624,-0.343658
25625,0.0937653
25626,0.476761
25627,0.581512
25628,0.342957
25629,-0.092865
25630,-0.478577
25631,-0.579849
25632,-0.34494
25633,0.0940857
25634,0.477417
25635,0.57991
25636,0.345215
25637,-0.0954437
25638,-0.475998
25639,-0.581909
25640,-0.343658
25641,0.0937653
25642,0.476761
25643,0.581512
25644,0.342957
25645,-0.092865
25646,-0.478577
25647,-0.579849
25648,-0.34494
25649,0.0940857
25650,0.477417
25651,0.57991
25652,0.345215
25653,-0.0954437
25654,-0.475998
25655,-0.581909
25656,-0.343658
25657,0.0937653
25658,0.476761
25659,0.581512
25660,0.342957
25661,-0.092865
25662,-0.478577
25663,-0.579849
25664,-0.34494
25665,0.0940857
25666,0.477417
25667,0.57991
25668,0.345215
25669,-0.095459
25670,-0.476013
25671,-0.581924
25672,-0.343658
25673,0.0937653
25674,0.476761
25675,0.581528
25676,0.342957
25677,-0.0928497
25678,-0.478592
25679,-0.579849
25680,-0.344925
25681,0.0940857
25682,0.477417
25683,0.57991
25684,0.345215
25685,-0.095459
25686,-0.476013
25687,-0.581909
25688,-0.343643
25689,0.0937805
25690,0.476746
25691,0.581512
25692,0.342957
25693,-0.092865
25694,-0.478577
25695,-0.579849
25696,-0.34494
25697,0.0940857
25698,0.477417
25699,0.57991
25700,0.345215
25701,-0.0954437
25702,-0.475998
25703,-0.581909
25704,-0.343658
25705,0.0937653
25706,0.476761
25707,0.581512
25708,0.342957
25709,-0.092865
25710,-0.478577
25711,-0.579849
25712,-0.34494
25713,0.0940857
25714,0.477417
25715,0.57991
25716,0.345215
25717,-0.0954437
25718,-0.475998
25719,-0.581909
25720,-0.343658
25721,0.0937653
25722,0.476761
25723,0.581512
25724,0.342957
25725,-0.092865
25726,-0.478577
25727,-0.579849
25728,-0.34494
25729,0.0940857
25730,0.477417
25731,0.57991
25732,0.345215
25733,-0.0954437
25734,-0.475998
25735,-0.581909
25736,-0.343658
25737,0.0937653
25738,0.476761
25739,0.581512
25740,0.342957
25741,-0.092865
25742,-0.478577
25743,-0.579849
25744,-0.34494
25745,0.0940857
25746,0.477417
25747,0.57991
25748,0.345215
25749,-0.0954437
25750,-0.475998
25751,-0.581909
25752,-0.343658
25753,0.0937653
25754,0.476761
25755,0.581512
25756,0.342957
25757,-0.092865
25758,-0.478577
25759,-0.579849
25760,-0.34494
25761,0.0940857
25762,0.477417
25763,0.57991
25764,0.345215
25765,-0.0954437
25766,-0.475998
25767,-0.581909
25768,-0.343658
25769,0.0937653
25770,0.476761
25771,0.581512
25772,0.342957
25773,-0.092865
25774,-0.478577
25775,-0.579849
25776,-0.34494
25777,0.0940857
25778,0.477417
25779,0.57991
25780,0.345215
25781,-0.0954437
25782,-0.475998
25783,-0.581909
25784,-0.343658
25785,0.0937653
25786,0.476761
25787,0.581512
25788,0.342957
25789,-0.092865
25790,-0.478577
25791,-0.579849
25792,-0.34494
25793,0.0940857
25794,0.477417
25795,0.57991
25796,0.345215
25797,-0.0954437
25798,-0.475998
25799,-0.581909
25800,-0.343658
25801,0.0937653
25802,0.476761
25803,0.581512
25804,0.342957
25805,-0.092865
25806,-0.478577
25807,-0.579849
25808,-0.34494
25809,0.0940857
25810,0.477417
25811,0.57991
25812,0.345215
25813,-0.0954437
25814,-0.475998
25815,-0.581909
25816,-0.343658
25817,0.0937653
25818,0.476761
25819,0.581512
25820,0.342957
25821,-0.092865
25822,-0.478577
25823,-0.579849
25824,-0.34494
25825,0.0940857
25826,0.477417
25827,0.57991
25828,0.345215
25829,-0.0954437
25830,-0.475998
25831,-0.581909
25832,-0.343658
25833,0.0937653
25834,0.476761
25835,0.581512
25836,0.342957
25837,-0.092865
25838,-0.478577
25839,-0.579849
25840,-0.34494
25841,0.0940857
25842,0.477417
25843,0.57991
25844,0.345215
25845,-0.0954437
25846,-0.475998
25847,-0.581909
25848,-0.343658
25849,0.0937653
25850,0.476761
25851,0.581512
25852,0.342957
25853,-0.092865
25854,-0.478577
25855,-0.579849
25856,-0.34494
25857,0.0940857
25858,0.477417
25859,0.57991
25860,0.345215
25861,-0.0954437
25862,-0.475998
25863,-0.581909
25864,-0.343658
25865,0.0937653
25866,0.476761
25867,0.581512
25868,0.342957
25869,-0.092865
25870,-0.478577
25871,-0.579849
25872,-0.34494
25873,0.0940857
25874,0.477417
25875,0.57991
25876,0.345215
25877,-0.0954437
25878,-0.475998
25879,-0.581909
25880,-0.343658
25881,0.0937653
25882,0.476761
25883,0.581512
25884,0.342957
25885,-0.092865
25886,-0.478577
25887,-0.579849
25888,-0.34494
25889,0.0940857
25890,0.477417
25891,0.57991
25892,0.345215
25893,-0.095459
25894,-0.476013
25895,-0.581924
25896,-0.343658
25897,0.0937653
25898,0.476761
25899,0.581528
25900,0.342957
25901,-0.0928497
25902,-0.478592
25903,-0.579849
25904,-0.344925
25905,0.0940857
25906,0.477417
25907,0.57991
25908,0.345215
25909,-0.095459
25910,-0.476013
25911,-0.581909
25912,-0.343643
25913,0.0937805
25914,0.476746
25915,0.581512
25916,0.342957
25917,-0.092865
25918,-0.478577
25919,-0.579849
25920,-0.34494
25921,0.0940857
25922,0.477417
25923,0.57991
25924,0.345215
25925,-0.0954437
25926,-0.475998
25927,-0.581909
25928,-0.343658
25929,0.0937653
25930,0.476761
25931,0.581512
25932,0.342957
25933,-0.092865
25934,-0.478577
25935,-0.579849
25936,-0.34494
25937,0.0940857
