x,y
625,0.300265,-0.0098395
626,0.300274,-0.0098892
627,0.300403,-0.00991255
628,0.300041,-0.00981646
629,0.300133,-0.00993983
630,0.300279,-0.0100074
631,0.300329,-0.00988009
632,0.300159,-0.00995218
633,0.300194,-0.00999359
634,0.300072,-0.00963401
635,0.300233,-0.00990909
636,0.300074,-0.00997254
637,0.300044,-0.00991274
638,0.300187,-0.0101333
639,0.300244,-0.0102879
640,0.299895,-0.0102839
641,0.300281,-0.0102221
642,0.299929,-0.0100325
643,0.300073,-0.0102422
644,0.300206,-0.00984163
645,0.299866,-0.00998448
646,0.299974,-0.0102371
647,0.300029,-0.0101394
648,0.299998,-0.0101768
649,0.299885,-0.0101543
650,0.300089,-0.0101949
651,0.300032,-0.0103763
652,0.300031,-0.0105764
653,0.300037,-0.0102715
654,0.30008,-0.0104018
655,0.299994,-0.0103933
656,0.300018,-0.0103572
657,0.299992,-0.01065
658,0.300097,-0.0105082
659,0.299793,-0.0104966
660,0.300158,-0.0106325
661,0.300015,-0.0106523
662,0.300164,-0.01059
663,0.300263,-0.0105147
664,0.300039,-0.0103717
665,0.300157,-0.0105172
666,0.300019,-0.0105342
667,0.299964,-0.0105695
668,0.300031,-0.0106268
669,0.300144,-0.0107015
670,0.300108,-0.0105193
671,0.300076,-0.0107179
672,0.299964,-0.0105854
673,0.300054,-0.0104811
674,0.300242,-0.0106534
675,0.30031,-0.0106375
676,0.299975,-0.0106136
677,0.30019,-0.0105906
678,0.300355,-0.0107551
679,0.300195,-0.0106953
680,0.299883,-0.0109571
681,0.299751,-0.0107424
682,0.300178,-0.0109608
683,0.299939,-0.0108747
684,0.299924,-0.0109583
685,0.300114,-0.0110335
686,0.300089,-0.0109799
687,0.300097,-0.010821
688,0.300209,-0.0110434
689,0.300004,-0.0109307
690,0.29978,-0.0108769
691,0.29981,-0.0108641
692,0.300064,-0.0107768
693,0.300087,-0.0109461
694,0.300053,-0.0111024
695,0.299744,-0.0110816
696,0.29991,-0.0111741
697,0.30022,-0.011321
698,0.29987,-0.0110697
699,0.300368,-0.0112598
700,0.299921,-0.0111968
701,0.300088,-0.0112041
702,0.299974,-0.0111237
703,0.29974,-0.0113763
704,0.299925,-0.0113453
705,0.300079,-0.0114309
706,0.300039,-0.0114143
707,0.300112,-0.0114028
708,0.299938,-0.0114653
709,0.299739,-0.0113463
710,0.299983,-0.0110589
711,0.300231,-0.0113269
712,0.299948,-0.0115468
713,0.300248,-0.0112331
714,0.300079,-0.0113301
715,0.299661,-0.0114743
716,0.300464,-0.0112432
717,0.300262,-0.0116007
718,0.300187,-0.0112837
719,0.299837,-0.0112147
720,0.300192,-0.0117209
721,0.299904,-0.011509
722,0.300176,-0.0114762
723,0.300417,-0.0118141
724,0.299906,-0.0112247
725,0.300557,-0.0109574
726,0.300984,-0.0125315
727,0.299545,-0.0129475
728,0.299335,-0.0116471
729,0.300108,-0.0112921
730,0.299832,-0.0117038
731,0.299478,-0.0116798
732,0.299914,-0.0117225
733,0.299823,-0.0120082
734,0.299819,-0.0120773
735,0.300192,-0.0117672
736,0.299816,-0.0121043
